# BCC equiatomic HfMoTaTiZr; profile=compact; x=[111]; seed=20260825

1980 atoms
5 atom types

0.0 32.86566407361945 xlo xhi
0.0 29.27422074112307 ylo yhi
0.0 42.25369806300982 zlo zhi
0 0 0 xy xz yz

Masses

1 178.49 # Hf
2 95.95 # Mo
3 180.94788 # Ta
4 47.867 # Ti
5 91.224 # Zr

Atoms # atomic

1 1 0 0 0
2 3 0 0 8.450739612601964
3 4 0 0 16.90147922520393
4 3 0 0 25.3522188378059
5 3 0 0 33.80295845040786
6 2 0 2.439518395093589 38.02832825670883
7 4 0 2.439518395093589 12.67610941890295
8 3 0 2.439518395093589 21.12684903150491
9 5 0 4.879036790187177 33.80295845040786
10 5 0 4.879036790187178 25.3522188378059
11 3 0 4.879036790187179 16.90147922520393
12 1 0 7.318555185280768 21.12684903150491
13 1 0 7.318555185280768 38.02832825670884
14 5 0 9.758073580374358 33.80295845040786
15 5 1.140256780441504e-16 2.439518395093589 4.225369806300982
16 2 2.280513560883008e-16 4.879036790187178 8.450739612601964
17 3 3.420770341324512e-16 4.879036790187178 0
18 3 4.561027121766016e-16 7.318555185280768 4.225369806300982
19 3 4.561027121766016e-16 7.318555185280768 12.67610941890295
20 5 4.561027121766016e-16 9.758073580374356 16.90147922520393
21 4 6.841540682649024e-16 9.758073580374356 0
22 1 6.841540682649024e-16 9.758073580374356 8.450739612601964
23 5 9.122054243532032e-16 7.318555185280767 29.57758864410687
24 3 9.122054243532032e-16 9.758073580374356 25.35221883780589
25 3 9.122054243532032e-16 12.19759197546795 4.225369806300982
26 5 9.122054243532032e-16 12.19759197546795 12.67610941890295
27 4 9.122054243532032e-16 12.19759197546795 21.12684903150491
28 5 9.122054243532032e-16 12.19759197546795 29.57758864410687
29 2 9.122054243532032e-16 14.63711037056153 16.90147922520393
30 1 9.122054243532032e-16 14.63711037056153 33.80295845040786
31 3 9.122054243532032e-16 14.63711037056154 8.450739612601964
32 4 9.122054243532032e-16 14.63711037056154 25.3522188378059
33 4 9.122054243532032e-16 17.07662876565512 29.57758864410687
34 2 9.122054243532032e-16 17.07662876565513 21.12684903150491
35 1 9.122054243532032e-16 19.51614716074871 25.3522188378059
36 3 9.122054243532032e-16 19.51614716074871 33.80295845040786
37 2 9.122054243532032e-16 21.9556655558423 21.12684903150491
38 1 9.122054243532032e-16 21.9556655558423 29.57758864410687
39 5 9.122054243532032e-16 24.39518395093589 33.80295845040786
40 2 9.122054243532032e-16 26.83470234602948 29.57758864410687
41 5 1.368308136529805e-15 14.63711037056154 0
42 1 1.368308136529805e-15 17.07662876565512 4.225369806300982
43 3 1.368308136529805e-15 17.07662876565512 12.67610941890295
44 3 1.368308136529805e-15 19.51614716074871 0
45 2 1.368308136529805e-15 19.51614716074871 16.90147922520393
46 5 1.824410848706406e-15 12.19759197546795 38.02832825670883
47 1 1.824410848706406e-15 17.07662876565512 38.02832825670883
