fold,treatment,system_id,parent_family,structure,hnf_group,pure_median_distance,augmented_median_distance,absolute_distance_reduction,relative_distance_reduction
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2,4.891658029854182,2.8457826114306988,2.045875418423483,0.41823762125997793
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2,4.891658029854182,2.399438067531201,2.492219962322981,0.509483685718168
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2,4.8735290328812795,2.8350460711739207,2.0384829617073588,0.41827656056912565
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2,4.8735290328812795,2.3383887514136763,2.535140281467603,0.5201857348880515
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2,5.005874351140314,2.9369605921286275,2.068913759011686,0.4132971812487458
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2,5.005874351140314,2.32146955381965,2.6844047973206635,0.5362509342067624
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3,4.960231951961276,1.340655447164382,3.6195765047968944,0.7297192026202955
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3,4.960231951961276,0.8762346095990319,4.083997342362244,0.8233480574930435
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4,5.432127776753763,2.579198319437646,2.852929457316117,0.5251955724467561
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4,5.432127776753763,1.933009155323147,3.499118621430616,0.644152487797643
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4,5.432350480167885,2.671021693451697,2.7613287867161875,0.5083119722847577
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4,5.432350480167885,1.902844060298973,3.5295064198689117,0.6497199384970157
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4,5.441472759376545,2.6259778951362076,2.8154948642403372,0.5174141245839705
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4,5.441472759376545,1.9543254355126094,3.4871473238639354,0.6408462337434313
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4,5.4730922037283785,2.5789698950134174,2.894122308714961,0.5287910747681955
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4,5.4730922037283785,1.9039019629387868,3.5691902407895917,0.6521341333073447
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4,5.400468453212614,2.7422852694138466,2.6581831837987675,0.4922134453387049
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4,5.400468453212614,1.880150599800611,3.520317853412003,0.6518541648582074
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4,5.395412733036429,2.7334088186242473,2.662003914412182,0.49338281353576074
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4,5.395412733036429,1.8962305024564923,3.4991822305799367,0.6485476466247407
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4,5.498576913671456,2.4581440136647648,3.040432900006691,0.5529490534991104
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4,5.498576913671456,1.8962321125250061,3.6023448011464496,0.6551412952303558
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4,5.425115167796466,2.647108788948511,2.778006378847955,0.51206403789144
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4,5.425115167796466,1.9129744835970919,3.5121406841993745,0.6473854610584996
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4,5.520309438178991,2.444979961257528,3.075329476921463,0.5570936758820418
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4,5.520309438178991,1.6599298519036663,3.8603795862753247,0.6993049265638206
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4,5.491801119518442,1.6568688706154577,3.8349322489029842,0.698301370614684
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4,5.491801119518442,0.9799860504020426,4.511815069116399,0.8215547087240526
fcc_to_bcc,pure_pocc_seed,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4,5.491008477984291,2.4673897860529603,3.023618691931331,0.5506490663881253
fcc_to_bcc,pure_pocc_aimd,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4,5.491008477984291,1.8687360417736896,3.6222724362106016,0.6596734371716562
