architecture,fold,comparison,baseline_regime,treatment_regime,evaluation_variant,endpoint,unit,systems,baseline_equal_system_estimate,treatment_equal_system_estimate,absolute_reduction,reduction_ci_low,reduction_ci_high,relative_reduction_percent,relative_reduction_ci_low,relative_reduction_ci_high,direction,bootstrap_resamples
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,42,0.2317874533448681,0.11482711404787908,0.11696033929698903,0.09025427727999703,0.1430258560167654,50.460168403924776,44.19340705213493,55.68526046188703,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_vector_rmse_ev_a,eV/angstrom,42,0.9351553688030793,0.5818492297792492,0.35330613902383,0.25989560565127534,0.44478908517119486,37.780474861202194,28.715952569394894,46.41543067508721,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,42,0.9351553688030793,0.27617862890297284,0.6589767399001064,0.5931584000261347,0.7272111118301132,70.46708620659919,66.61588892333619,74.29085155453866,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,42,0.5818492297792492,0.27617862890297284,0.3056706008762764,0.23543791319085267,0.37348341097818477,52.53433110021411,45.660284886902886,58.27510544778694,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_rmse_mev_atom,meV/atom,42,179.7372935648478,111.01771486030836,68.71957870453943,55.31890136970127,81.42819257750521,38.23334453389104,30.61693333566028,47.29547605402468,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,42,179.7372935648478,84.03686291955952,95.70043064528826,84.45802398113855,106.76946110522336,53.2446153756957,43.62697250647449,66.30085216843472,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,42,111.01771486030836,84.03686291955952,26.980851940748835,19.57389790435641,34.90022461453565,24.30319519249551,15.542866050958501,38.35351949442761,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_mae_mev_atom,meV/atom,42,179.38918564629174,108.6992196230116,70.68996602328014,57.25925307420744,83.23260502202145,39.405923923787775,31.604912104682242,48.86900434717831,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,42,179.38918564629174,83.49740335574569,95.89178229054605,84.80286462637413,106.86260755640076,53.45460594242253,43.78306287582067,66.66268065019045,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,42,108.6992196230116,83.49740335574569,25.20181626726591,18.177223762352934,32.819151767167895,23.18491002481005,14.646888465363782,36.96662632288413,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,virial_component_rmse_mev_atom,meV/atom,42,376.25200961342466,411.6160343284543,-35.36402471502964,-60.383550285672435,-7.819180672766999,-9.399026134468746,-14.64870891411891,-2.552078929232504,degradation,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,42,376.25200961342466,328.3061377845118,47.94587182891286,29.438465973587274,67.79998172960094,12.743020795602988,6.23533393796914,23.689655573359484,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,42,411.6160343284543,328.3061377845118,83.3098965439425,64.4494339594141,102.4257240960749,20.239711186144973,14.729611952654553,29.07200158467787,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,stress_component_rmse_gpa,GPa,42,3.14360356627191,3.435929234703706,-0.2923256684317961,-0.5022048369825791,-0.06326273344300479,-9.29906275613733,-14.49891923284355,-2.449898089946689,degradation,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,42,3.14360356627191,2.746223491973196,0.3973800742987139,0.24342037406438968,0.562506245343086,12.640909259750535,6.175337407921842,23.542013098992157,improvement,10000
DPA4,fcc_to_bcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,42,3.435929234703706,2.746223491973196,0.68970574273051,0.5333503622829874,0.8472189426474905,20.073339571849072,14.618357365795331,28.85194914753879,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_rmse_ev_a,eV/angstrom,41,0.609762672452532,0.8924571488664098,-0.2826944764138778,-0.5583913393129056,-0.06471850575914583,-46.361394225207285,-90.37574116318822,-10.82745983522391,degradation,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,41,0.609762672452532,0.21167194534703046,0.39809072710550153,0.3535370662953893,0.44283457795969416,65.28617527608523,60.5003339233991,69.7254262759395,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,41,0.8924571488664098,0.21167194534703046,0.6807852035193793,0.4404880724965945,0.9760591342487512,76.28211666903064,66.37241107488083,83.04762033389933,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_mae_ev_a,eV/angstrom,41,0.4368044450896681,0.4523659829754342,-0.015561537885766086,-0.0696900680879312,0.03212100663525989,-3.5625868877253715,-15.5089284100598,7.518297764516742,unresolved,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,41,0.4368044450896681,0.15213501437674612,0.28466943071292194,0.2491999058455918,0.3218092373747905,65.17090975447479,60.23200926380397,69.76014856738675,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,41,0.4523659829754342,0.15213501437674612,0.30023096859868803,0.23109564729421278,0.37833684251540434,66.36904185940793,58.863739719690024,72.55855142323207,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_vector_rmse_ev_a,eV/angstrom,41,1.0561399292467646,1.545781125414683,-0.48964119616791835,-0.967162170196385,-0.11209574016477959,-46.361394225207334,-90.37574116318821,-10.827459835223905,degradation,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,41,1.0561399292467646,0.36662656387799936,0.6895133653687653,0.6123441611824609,0.7670119883745112,65.28617527608523,60.50033392339908,69.72542627593948,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,41,1.545781125414683,0.36662656387799936,1.1791545615366836,0.7629477216921844,1.6905840117105284,76.28211666903066,66.37241107488083,83.04762033389933,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_rmse_mev_atom,meV/atom,41,101.01244158392923,93.7100385310032,7.302403052926024,-10.518485508326211,25.227160971498808,7.2292115094145135,-12.034632973504097,22.140559771247965,unresolved,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,41,101.01244158392923,30.851460451622238,70.160981132307,50.25883766370391,89.95709303361868,69.45776186788994,56.304260027771065,79.67919996150414,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,41,93.7100385310032,30.851460451622238,62.85857807938097,54.796238101135145,70.53036338674346,67.07774221924444,58.30159767223402,75.69967458463996,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_mae_mev_atom,meV/atom,41,96.33178555187008,86.63746127864307,9.69432427322701,-8.95792811942075,28.60941442725953,10.063474083543358,-10.939383528714558,25.96232079740107,unresolved,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,41,96.33178555187008,23.986691792235362,72.34509375963472,53.42128403215122,91.33398270830723,75.09991987087204,63.94592744101012,83.61286113151742,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,41,86.63746127864307,23.986691792235362,62.65076948640771,54.35281962694457,70.38558768403655,72.31371806349512,64.20318636175855,79.91508430982923,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,virial_component_rmse_mev_atom,meV/atom,41,219.199305890693,248.73502005669,-29.53571416599698,-72.29221644122876,5.810905014006355,-13.474364823365546,-34.67757065149486,2.5716601903810785,unresolved,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,41,219.199305890693,167.15896624025615,52.04033965043686,37.938114920639826,66.68463722236102,23.74110603999246,16.859662374022978,31.43467444598181,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,41,248.73502005669,167.15896624025615,81.57605381643384,43.570788360591386,126.67268370114616,32.796368520139055,18.928795669435427,46.04057306738757,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,stress_component_rmse_gpa,GPa,41,1.8151444947061421,2.0512078185920566,-0.23606332388591444,-0.5818609216019959,0.050886428907448905,-13.005208377316059,-33.78581349882909,2.694049567668731,unresolved,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,41,1.8151444947061421,1.3867567527650368,0.4283877419411053,0.31176814201227715,0.5499547656701318,23.600751520911725,16.71326266765317,31.317275523386254,improvement,10000
DPA4,bcc_to_fcc,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,41,2.0512078185920566,1.3867567527650368,0.6644510658270197,0.3553853728030948,1.0296633977599592,32.393161716938906,18.694082199987065,45.55006894160448,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_rmse_ev_a,eV/angstrom,83,0.7902250701151006,0.5685230723798871,0.22170199773521349,0.15407630672692532,0.2926170405658284,28.055551022055194,20.35190156125101,35.4434314675459,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.7902250701151006,0.21689412818264006,0.5733309419324605,0.5285258656637332,0.6199344028850372,72.55286672301496,70.10202486351336,74.88371221014201,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.5685230723798871,0.21689412818264006,0.351628944197247,0.301252209619142,0.40100897381391676,61.84954688387538,56.7411321046398,66.1442842753525,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_mae_ev_a,eV/angstrom,83,0.5608524986922259,0.4084729841433443,0.15237951454888155,0.10988266302901661,0.19717933552664788,27.16926730364832,20.181674234279374,34.178521265334965,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.5608524986922259,0.1544538746575947,0.4063986240346312,0.37711781066651706,0.43646188122844076,72.46087429087964,70.13464903897135,74.64421505095714,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.4084729841433443,0.1544538746575947,0.25401910948574963,0.21671083498253035,0.29095212088800126,62.187493260657696,57.40114963101093,66.1769035722667,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_vector_rmse_ev_a,eV/angstrom,83,1.3687099708540322,0.9847108466371228,0.3839991242169094,0.26686799149360096,0.5068275814204578,28.055551022055166,20.35190156125102,35.4434314675459,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,1.3687099708540322,0.37567164987568935,0.9930383209783429,0.9154336524439087,1.0737578831567585,72.55286672301496,70.10202486351335,74.88371221014201,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.9847108466371228,0.37567164987568935,0.6090391967614335,0.5217841329527437,0.6945679169367612,61.84954688387538,56.74113210463979,66.14428427535249,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_rmse_mev_atom,meV/atom,83,340.44076290697205,113.27572524657867,227.16503766039338,204.64764971071148,249.39182010149773,66.72674438885214,62.144120005017164,71.06840512204779,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,340.44076290697205,55.01294561734901,285.427817289623,258.62702297494275,311.06591998285336,83.84067021011178,78.25868407378668,89.16706182152228,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,113.27572524657867,55.01294561734901,58.26277962922966,48.65902752493533,67.60239819178763,51.43447945480217,40.901561451547096,63.749600633399986,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_mae_mev_atom,meV/atom,83,339.3009317162109,108.58758070981062,230.7133510064003,207.72975359368095,253.29982867207838,67.99667476285254,63.243571848076364,72.55787916729705,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,83,339.3009317162109,53.226424119809664,286.07450759640125,259.39876500676183,311.6120780394925,84.3129154256706,78.75906450615213,89.65438913633534,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,83,108.58758070981062,53.226424119809664,55.36115659000096,46.17458068086653,64.52856838258184,50.98295424588938,40.338212762961234,63.516994398489274,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,virial_component_rmse_mev_atom,meV/atom,83,380.6723324106631,274.5288533557019,106.14347905496118,80.88133443521922,133.443509152672,27.883160928137883,21.66215869409117,34.839003185413105,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,83,380.6723324106631,230.0562293763819,150.6161030342812,124.58290988657032,178.57368586365052,39.565812960580224,32.08443153044675,48.505240349287014,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,83,274.5288533557019,230.0562293763819,44.47262397932002,30.341595010032716,57.942250175369225,16.199617430266123,10.267019970664157,23.488517764738926,improvement,10000
DPA2,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,stress_component_rmse_gpa,GPa,83,3.163225910604865,2.2857342121176663,0.8774916984871988,0.669664256963889,1.1019650220590194,27.74040562659044,21.539950541473377,34.69644800570632,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,83,3.163225910604865,1.9208470972194367,1.2423788133854283,1.0271413765703148,1.472051078622369,39.27569033941883,31.82903912620932,48.20789681903574,improvement,10000
DPA2,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,83,2.2857342121176663,1.9208470972194367,0.36488711489822956,0.2474479004701934,0.4769963158501532,15.963672108673224,10.049725755336397,23.212809140431556,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_rmse_ev_a,eV/angstrom,83,0.4304292405394399,0.5442874025217799,-0.11385816198234,-0.15733967340520885,-0.06658738226906816,-26.452236804276144,-38.9243691881827,-14.555225423963725,degradation,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.4304292405394399,0.24364689736697326,0.18678234317246661,0.14759835110159392,0.22521685331533875,43.39443643242725,35.13533497552511,50.78862782802841,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.5442874025217799,0.24364689736697326,0.3006405051548066,0.25404404796326086,0.3451266139837755,55.23561702179509,47.82506007016653,61.84941434625788,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_mae_ev_a,eV/angstrom,83,0.30197071812239384,0.3889098450608112,-0.08693912693841738,-0.11380949084495076,-0.05918454023505755,-28.790581907739632,-39.00839225757282,-18.935715982259083,degradation,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.30197071812239384,0.1720196311165475,0.12995108700584634,0.1033684615803971,0.15537049693216276,43.034333863184365,34.95216580409211,50.32694347832846,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.3889098450608112,0.1720196311165475,0.21689021394426372,0.1825406641682351,0.2500053308524273,55.76876407187637,48.79975903368176,62.008806578266984,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.7455253136775954,0.9427334350874155,-0.19720812140982003,-0.27252030838411556,-0.11533272923303688,-26.452236804276136,-38.924369188182695,-14.555225423963742,degradation,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.7455253136775954,0.4220088053461174,0.32351650833147805,0.2556478432213505,0.39008703266295386,43.394436432427256,35.13533497552512,50.7886278280284,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.9427334350874155,0.4220088053461174,0.5207246297412981,0.44001719843283255,0.5977768304641106,55.23561702179509,47.82506007016653,61.84941434625788,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_rmse_mev_atom,meV/atom,83,155.0309123851431,120.78174602798603,34.249166357157065,24.43725701572284,43.95501194443245,22.09183048092493,16.55251577352926,27.38365123839173,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,155.0309123851431,62.52510488338297,92.50580750176013,80.33598321455649,104.23712811841546,59.669266005445465,50.57346418812278,69.5385887538074,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,120.78174602798603,62.52510488338297,58.25664114460306,46.311378942870085,69.04814316530403,48.23298475177247,37.122163485092486,60.49534688644524,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_mae_mev_atom,meV/atom,83,153.8362957751181,116.28170259127847,37.554593183839614,27.667770637220798,47.428513023561564,24.41204983168465,18.716013451267536,29.849820536843552,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,83,153.8362957751181,59.049608010665985,94.7866877644521,83.85381414951783,105.44355009071187,61.61529519861408,52.97134787789128,71.20654350296334,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,83,116.28170259127847,59.049608010665985,57.23209458061249,46.138594531091236,67.33943090071341,49.218486920318874,38.39454363629021,61.253634425965295,improvement,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,virial_component_rmse_mev_atom,meV/atom,83,320.123453629393,298.4368203352812,21.6866332941118,4.384977102978681,39.761991601774035,6.774459368171886,1.3746857493527684,12.432903444236493,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,83,320.123453629393,289.6022586520431,30.52119497734992,-4.684374968364222,62.011108600654495,9.534195208541114,-1.4551001212209629,19.60876349771023,unresolved,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,virial_component_rmse_mev_atom,meV/atom,83,298.4368203352812,289.6022586520431,8.834561683238121,-25.68291460079263,39.84419561347806,2.960278719399591,-8.940060959407434,13.428529320619134,unresolved,10000
DPA3,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,stress_component_rmse_gpa,GPa,83,2.6675285416171692,2.488071757476062,0.17945678414110722,0.036277461972015736,0.32933447057760284,6.727455070914177,1.3565638443124555,12.41540877518328,improvement,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,83,2.6675285416171692,2.4138971567821224,0.2536313848350469,-0.038776972571534625,0.5158989998953419,9.508103882603061,-1.4647133943385202,19.537681619225594,unresolved,10000
DPA3,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,stress_component_rmse_gpa,GPa,83,2.488071757476062,2.4138971567821224,0.07417460069393966,-0.21121825778906977,0.32885519531584134,2.9812082578029626,-8.806478555708319,13.315372563995204,unresolved,10000
DPA4,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_rmse_ev_a,eV/angstrom,83,0.5748374381825568,0.6141939791536178,-0.039356540971061005,-0.17963189468282786,0.07372821067263928,-6.846551452092819,-31.161084693687815,12.832132922385243,unresolved,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.5748374381825568,0.18556187554429177,0.38927556263826507,0.3596910006593668,0.4193336433788198,67.71924317751882,64.66892840301395,70.72671173900741,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_rmse_ev_a,eV/angstrom,83,0.6141939791536178,0.18556187554429177,0.4286321036093261,0.30693813781543006,0.5797881358470368,69.78774103256386,61.548649686036676,76.42281682584877,improvement,10000
DPA4,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_component_mae_ev_a,eV/angstrom,83,0.4137965545042081,0.34207671816015117,0.07171983634405693,0.040665357347036815,0.10032831267898495,17.332149232124063,9.724356172936643,24.415504630524364,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.4137965545042081,0.1334810642123126,0.2803154902918955,0.257799319743463,0.30360115537144344,67.74234517920445,64.71922041176698,70.7360941150241,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_component_mae_ev_a,eV/angstrom,83,0.34207671816015117,0.1334810642123126,0.20859565394783858,0.17097910056898163,0.25019316848380424,60.97920228823631,55.35342611792048,66.05912837031025,improvement,10000
DPA4,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.995647649024922,1.063815177596966,-0.068167528572044,-0.3111315682505198,0.12770100683615346,-6.8465514520928386,-31.161084693687823,12.832132922385213,unresolved,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,0.995647649024922,0.3214025963904861,0.6742450526344359,0.6230030881673138,0.7263071756550845,67.7192431775188,64.66892840301395,70.7267117390074,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,force_vector_rmse_ev_a,eV/angstrom,83,1.063815177596966,0.3214025963904861,0.7424125812064799,0.531632449476903,1.0042225089127144,69.78774103256386,61.54864968603667,76.42281682584876,improvement,10000
DPA4,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_rmse_mev_atom,meV/atom,83,140.3748675743885,102.36387669565579,38.01099087873271,26.72536202545123,49.143917188141245,27.07820248420868,19.983595797737483,34.19758534149023,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,140.3748675743885,57.444161685590885,82.93070588879762,71.49541904801835,94.49971751352172,59.078029651461904,50.42045206572678,68.56687929267441,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure_pocc_seed,pure_pocc_seed,pure_pocc_aimd,independence,energy_rmse_mev_atom,meV/atom,83,102.36387669565579,57.444161685590885,44.919715010064905,39.40104355867292,50.479171575480876,43.88238943276681,35.479297519416995,54.341839247746556,improvement,10000
DPA4,equal_fold_mean,pure_pocc_seed_vs_pure,pure,pure_pocc_seed,independence,energy_mae_mev_atom,meV/atom,83,137.8604855990809,97.66834045082734,40.19214514825356,28.58516445591467,51.677453193280854,29.154217014103942,21.799708228736485,36.60050576587295,improvement,10000
DPA4,equal_fold_mean,pure_pocc_aimd_vs_pure,pure,pure_pocc_aimd,independence,energy_mae_mev_atom,meV/atom,83,137.8604855990809,53.742047573990526,84.11843802509037,73.1198164763316,95.17354604859311,61.01707654629875,52.44057936941678,70.65428114387805,improvement,10000
