# BCC HfMoTaTiZr; n=2000; seed=20261834

2000 atoms
5 atom types

0.0 34.5 xlo xhi
0.0 34.5 ylo yhi
0.0 34.5 zlo zhi
0 0 0 xy xz yz

Masses

1 178.49 # Hf
2 95.95 # Mo
3 180.94788 # Ta
4 47.867 # Ti
5 91.224 # Zr

Atoms # atomic

1 2 0 0 0
2 3 0 0 3.45
3 3 0 0 6.9
4 1 0 0 10.35
5 5 0 0 13.8
6 5 0 0 17.25
7 1 0 0 20.7
8 4 0 0 24.15
9 1 0 0 27.6
10 3 0 0 31.05
11 2 0 3.45 0
12 3 0 3.45 3.450000000000001
13 5 0 6.9 0
14 5 0 6.9 6.900000000000001
15 4 0 10.35 0
16 2 0 10.35 3.449999999999999
17 4 0 10.35 10.35
18 3 0 10.35 13.8
19 3 0 10.35 17.25
20 4 0 10.35 27.6
21 1 0 13.8 0
22 1 0 13.8 3.449999999999999
23 5 0 13.8 10.35
24 2 0 13.8 13.8
25 4 0 13.8 17.25
26 5 0 13.8 24.15000000000001
27 3 0 13.8 31.05
28 5 0 17.25 0
29 3 0 17.25 6.900000000000002
30 4 0 17.25 10.35
31 4 0 17.25 13.8
32 5 0 17.25 17.25
33 4 0 17.25 20.7
34 3 0 17.25 27.6
35 4 0 20.7 0
36 5 0 20.7 3.449999999999999
37 2 0 20.7 6.899999999999999
38 1 0 20.7 17.25
39 4 0 20.7 20.7
40 1 0 20.7 27.6
41 2 0 24.15 0
42 2 0 24.15 3.449999999999999
43 3 0 24.15 13.8
44 5 0 24.15 24.15
45 3 0 24.15 31.05
46 5 0 27.6 0
47 1 0 27.6 3.449999999999999
48 2 0 27.6 6.899999999999999
49 5 0 27.6 10.35
50 5 0 27.6 17.25
51 4 0 27.6 20.7
52 2 0 27.6 27.6
53 5 0 31.05 0
54 3 0 31.05 3.450000000000001
55 2 0 31.05 13.8
56 3 0 31.05 24.15000000000001
57 4 0 31.05 31.05
58 2 4.787836793695988e-16 3.45 10.35
59 4 4.787836793695988e-16 3.45 13.8
60 4 4.787836793695988e-16 3.45 20.7
61 2 4.787836793695988e-16 3.45 24.15
62 2 4.787836793695988e-16 3.45 27.6
63 4 4.787836793695988e-16 3.45 31.05
64 1 9.575673587391975e-16 6.899999999999999 10.35
65 2 9.575673587391975e-16 6.899999999999999 20.7
66 4 9.575673587391975e-16 6.899999999999999 24.15
67 4 9.575673587391975e-16 6.899999999999999 27.6
68 1 9.575673587391975e-16 10.35 6.899999999999999
69 3 1.915134717478395e-15 10.35 20.7
70 2 1.915134717478395e-15 10.35 24.15
71 2 1.915134717478395e-15 13.8 20.7
72 3 1.915134717478395e-15 20.7 10.35
73 1 1.915134717478395e-15 20.7 13.8
74 4 1.915134717478395e-15 20.7 24.15
75 2 1.915134717478395e-15 20.7 31.05
76 5 1.915134717478395e-15 24.15 6.9
77 5 1.915134717478395e-15 24.15 10.35
78 2 1.915134717478395e-15 24.15 20.7
79 3 1.915134717478395e-15 24.15 27.59999999999999
80 1 1.915134717478395e-15 27.6 24.15
81 2 1.915134717478395e-15 31.05 20.7
82 5 1.724999999999998 8.625000000000004 32.77500000000001
83 4 1.724999999999998 12.075 29.325
84 5 1.724999999999998 15.525 25.875
85 5 1.724999999999998 15.525 32.77500000000001
86 3 1.724999999999998 25.875 15.525
87 5 1.724999999999998 25.875 32.77500000000001
88 2 1.724999999999998 29.325 12.075
89 3 1.724999999999998 29.325 29.325
90 5 1.724999999999998 32.77500000000001 5.175000000000001
91 1 1.724999999999998 32.77500000000001 8.625000000000004
92 4 1.724999999999998 32.77500000000001 15.525
93 2 1.724999999999998 32.77500000000001 25.875
94 2 1.724999999999998 32.77500000000001 32.77500000000001
95 5 1.724999999999999 5.175000000000002 15.525
96 4 1.724999999999999 5.175000000000002 32.77500000000001
97 5 1.724999999999999 15.525 5.175000000000001
98 5 1.725 5.175000000000001 5.175
99 1 1.725 8.625000000000002 12.075
100 1 1.725 8.625000000000002 15.525
101 5 1.725 8.625000000000002 29.325
102 1 1.725 12.075 1.725
103 4 1.725 12.075 8.625000000000002
104 3 1.725 12.075 12.075
105 5 1.725 12.075 15.525
106 1 1.725 12.075 25.875
107 4 1.725 12.075 32.775
108 2 1.725 15.525 1.725
109 5 1.725 15.525 8.625
110 1 1.725 15.525 12.075
111 1 1.725 15.525 15.525
112 1 1.725 15.525 22.425
113 4 1.725 15.525 29.325
114 1 1.725 18.975 1.725
115 5 1.725 18.975 22.425
116 3 1.725 18.975 29.325
117 5 1.725 22.425 1.725
118 5 1.725 22.425 5.174999999999999
119 5 1.725 22.425 15.525
120 5 1.725 22.425 18.975
121 1 1.725 22.425 25.875
122 3 1.725 22.425 32.775
123 4 1.725 25.875 1.725
124 4 1.725 25.875 12.075
125 4 1.725 25.875 22.425
126 2 1.725 25.875 29.325
127 3 1.725 29.325 1.725
128 5 1.725 29.325 5.174999999999999
129 1 1.725 29.325 8.625000000000002
130 1 1.725 29.325 15.525
131 3 1.725 29.325 18.975
132 2 1.725 29.325 25.87500000000001
133 5 1.725 29.325 32.775
134 2 1.725 32.775 1.725000000000001
135 3 1.725 32.775 12.075
136 5 1.725 32.775 22.425
137 4 1.725 32.775 29.325
138 4 1.725 1.725 1.725
139 1 1.725 1.725 5.175000000000001
140 3 1.725 1.725 8.625000000000002
