# BCC HfMoTaTiZr; n=2000; seed=20263852

2000 atoms
5 atom types

0.0 34.5 xlo xhi
0.0 34.5 ylo yhi
0.0 34.5 zlo zhi
0 0 0 xy xz yz

Masses

1 178.49 # Hf
2 95.95 # Mo
3 180.94788 # Ta
4 47.867 # Ti
5 91.224 # Zr

Atoms # atomic

1 1 0 0 0
2 4 0 0 3.45
3 4 0 0 6.9
4 4 0 0 10.35
5 4 0 0 13.8
6 3 0 0 17.25
7 2 0 0 20.7
8 5 0 0 24.15
9 5 0 0 27.6
10 5 0 0 31.05
11 2 0 3.45 0
12 2 0 3.45 3.450000000000001
13 1 0 6.9 0
14 3 0 6.9 6.900000000000001
15 2 0 10.35 0
16 3 0 10.35 3.449999999999999
17 3 0 10.35 10.35
18 5 0 10.35 13.8
19 5 0 10.35 17.25
20 3 0 10.35 27.6
21 3 0 13.8 0
22 4 0 13.8 3.449999999999999
23 5 0 13.8 10.35
24 1 0 13.8 13.8
25 2 0 13.8 17.25
26 2 0 13.8 24.15000000000001
27 3 0 13.8 31.05
28 4 0 17.25 0
29 5 0 17.25 6.900000000000002
30 2 0 17.25 10.35
31 3 0 17.25 13.8
32 5 0 17.25 17.25
33 4 0 17.25 20.7
34 2 0 17.25 27.6
35 4 0 20.7 0
36 3 0 20.7 3.449999999999999
37 4 0 20.7 6.899999999999999
38 2 0 20.7 17.25
39 3 0 20.7 20.7
40 5 0 20.7 27.6
41 1 0 24.15 0
42 2 0 24.15 3.449999999999999
43 5 0 24.15 13.8
44 3 0 24.15 24.15
45 5 0 24.15 31.05
46 4 0 27.6 0
47 2 0 27.6 3.449999999999999
48 4 0 27.6 6.899999999999999
49 2 0 27.6 10.35
50 2 0 27.6 17.25
51 5 0 27.6 20.7
52 3 0 27.6 27.6
53 2 0 31.05 0
54 1 0 31.05 3.450000000000001
55 3 0 31.05 13.8
56 2 0 31.05 24.15000000000001
57 4 0 31.05 31.05
58 4 4.787836793695988e-16 3.45 10.35
59 3 4.787836793695988e-16 3.45 13.8
60 5 4.787836793695988e-16 3.45 20.7
61 5 4.787836793695988e-16 3.45 24.15
62 1 4.787836793695988e-16 3.45 27.6
63 1 4.787836793695988e-16 3.45 31.05
64 5 9.575673587391975e-16 6.899999999999999 10.35
65 1 9.575673587391975e-16 6.899999999999999 20.7
66 1 9.575673587391975e-16 6.899999999999999 24.15
67 3 9.575673587391975e-16 6.899999999999999 27.6
68 1 9.575673587391975e-16 10.35 6.899999999999999
69 1 1.915134717478395e-15 10.35 20.7
70 3 1.915134717478395e-15 10.35 24.15
71 1 1.915134717478395e-15 13.8 20.7
72 2 1.915134717478395e-15 20.7 10.35
73 3 1.915134717478395e-15 20.7 13.8
74 2 1.915134717478395e-15 20.7 24.15
75 5 1.915134717478395e-15 20.7 31.05
76 1 1.915134717478395e-15 24.15 6.9
77 4 1.915134717478395e-15 24.15 10.35
78 1 1.915134717478395e-15 24.15 20.7
79 2 1.915134717478395e-15 24.15 27.59999999999999
80 1 1.915134717478395e-15 27.6 24.15
81 3 1.915134717478395e-15 31.05 20.7
82 2 1.724999999999998 8.625000000000004 32.77500000000001
83 2 1.724999999999998 12.075 29.325
84 5 1.724999999999998 15.525 25.875
85 1 1.724999999999998 15.525 32.77500000000001
86 4 1.724999999999998 25.875 15.525
87 5 1.724999999999998 25.875 32.77500000000001
88 3 1.724999999999998 29.325 12.075
89 1 1.724999999999998 29.325 29.325
90 5 1.724999999999998 32.77500000000001 5.175000000000001
91 3 1.724999999999998 32.77500000000001 8.625000000000004
92 2 1.724999999999998 32.77500000000001 15.525
93 2 1.724999999999998 32.77500000000001 25.875
94 5 1.724999999999998 32.77500000000001 32.77500000000001
95 5 1.724999999999999 5.175000000000002 15.525
96 1 1.724999999999999 5.175000000000002 32.77500000000001
97 1 1.724999999999999 15.525 5.175000000000001
98 4 1.725 5.175000000000001 5.175
99 1 1.725 8.625000000000002 12.075
100 4 1.725 8.625000000000002 15.525
101 4 1.725 8.625000000000002 29.325
102 1 1.725 12.075 1.725
103 3 1.725 12.075 8.625000000000002
104 3 1.725 12.075 12.075
105 3 1.725 12.075 15.525
106 3 1.725 12.075 25.875
107 5 1.725 12.075 32.775
108 1 1.725 15.525 1.725
109 3 1.725 15.525 8.625
110 4 1.725 15.525 12.075
111 3 1.725 15.525 15.525
112 5 1.725 15.525 22.425
113 1 1.725 15.525 29.325
114 4 1.725 18.975 1.725
115 2 1.725 18.975 22.425
116 2 1.725 18.975 29.325
117 4 1.725 22.425 1.725
118 2 1.725 22.425 5.174999999999999
119 3 1.725 22.425 15.525
120 5 1.725 22.425 18.975
121 4 1.725 22.425 25.875
122 1 1.725 22.425 32.775
123 3 1.725 25.875 1.725
124 2 1.725 25.875 12.075
125 2 1.725 25.875 22.425
126 5 1.725 25.875 29.325
127 4 1.725 29.325 1.725
128 5 1.725 29.325 5.174999999999999
129 4 1.725 29.325 8.625000000000002
130 3 1.725 29.325 15.525
131 3 1.725 29.325 18.975
132 3 1.725 29.325 25.87500000000001
133 3 1.725 29.325 32.775
134 4 1.725 32.775 1.725000000000001
135 1 1.725 32.775 12.075
136 2 1.725 32.775 22.425
137 3 1.725 32.775 29.325
138 5 1.725 1.725 1.725
139 1 1.725 1.725 5.175000000000001
140 3 1.725 1.725 8.625000000000002
141 5 1.725 1.725 12.075
142 3 1.725 1.725 15.525
143 2 1.725 1.725 18.975
144 5 1.725 1.725 22.425
145 5 1.725 1.725 25.875
146 5 1.725 1.725 29.325
147 5 1.725 1.725 32.775
148 4 1.725 5.175000000000001 1.725000000000001
149 3 1.725 8.625000000000002 1.725
150 1 1.725000000000001 5.175 8.625
151 4 1.725000000000001 5.175 12.075
152 3 1.725000000000001 5.175 18.975
153 4 1.725000000000001 5.175 22.425
154 1 1.725000000000001 5.175 25.875
155 4 1.725000000000001 5.175 29.325
156 2 1.725000000000001 8.625 5.175000000000001
157 1 1.725000000000001 12.075 5.174999999999999
158 5 1.725000000000001 8.625 8.625
159 4 1.725000000000001 8.625 18.975
160 4 1.725000000000001 8.625 22.425
161 3 1.725000000000001 8.625 25.875
162 4 1.725000000000001 12.075 18.975
163 3 1.725000000000001 12.075 22.425
164 5 1.725000000000001 15.525 18.975
165 5 1.725000000000001 18.975 5.175000000000001
166 1 1.725000000000001 18.975 8.625
167 1 1.725000000000001 18.975 12.075
168 3 1.725000000000001 18.975 15.525
169 4 1.725000000000001 18.975 18.975
170 3 1.725000000000001 18.975 25.875
171 5 1.725000000000001 18.975 32.775
172 3 1.725000000000001 22.425 8.625000000000002
173 1 1.725000000000001 22.425 12.075
174 5 1.725000000000001 22.425 22.425
175 5 1.725000000000001 22.425 29.325
176 3 1.725000000000001 25.875 5.175000000000001
177 3 1.725000000000001 25.875 8.625
178 1 1.725000000000001 25.875 18.975
179 2 1.725000000000001 25.875 25.875
180 3 1.725000000000001 29.325 22.425
181 3 1.725000000000001 32.775 18.975
