run_id,orientation,temperature_K,chemical_seed,velocity_seed,strain_bin,strain_mean,stress_GPa_mean,raw_samples
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,16,0.01645,0.9426981000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,17,0.01745,0.7516826000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,18,0.01845,0.8602857,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,19,0.019450000000000002,0.8910574,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,20,0.02045,0.898064,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,21,0.02145,1.0272775,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,22,0.02245,0.8945472000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,23,0.023450000000000002,1.3783107,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,24,0.02445,1.0214760999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,25,0.02545,1.4464780000000002,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,26,0.026449999999999994,1.2082069,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,27,0.027449999999999995,1.113384,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,28,0.028449999999999996,1.4544561999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,29,0.029449999999999997,1.2101226999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,30,0.030449999999999998,1.569651,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,31,0.03144999999999999,1.3529668,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,32,0.03244999999999999,1.6757529999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,33,0.033449999999999994,1.453254,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,34,0.034449999999999995,1.713214,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,35,0.035449999999999995,1.747684,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,36,0.036449999999999996,1.780609,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,37,0.03745,1.8132229999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,38,0.03845,1.8378419999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,39,0.03945,1.7505390000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,40,0.04045,1.832016,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,41,0.04145,1.770635,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,42,0.04245,1.975122,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,43,0.04345,1.8203409999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,44,0.04445,2.035367,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,45,0.045450000000000004,2.077692,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,46,0.04645,2.158825,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,47,0.04745,2.1218839999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,48,0.04845,2.083748,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,49,0.04945,2.063589,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,50,0.050449999999999995,2.2609239999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,51,0.051449999999999996,1.970449,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,52,0.05245,2.384168,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,53,0.05345,2.25988,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,54,0.05445,2.371902,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,55,0.05545,2.476152,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,56,0.05645,2.235009,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,57,0.05744999999999999,2.4689369999999995,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,58,0.05844999999999999,2.3795960000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,59,0.05944999999999999,2.4655750000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,60,0.06044999999999999,2.52033,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,61,0.06144999999999999,2.72946,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,62,0.06244999999999999,2.358104,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,63,0.06344999999999999,2.876825,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,64,0.06444999999999998,2.5331270000000004,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,65,0.06544999999999998,2.704624,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,66,0.06644999999999998,2.557706,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,67,0.06744999999999998,2.790007,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,68,0.06844999999999998,2.589877,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,69,0.06944999999999998,2.734181,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,70,0.07044999999999998,2.5717030000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,71,0.07144999999999999,2.9042579999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,72,0.07244999999999999,2.5987839999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,73,0.07344999999999999,2.907669,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,74,0.07444999999999999,2.716599,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,75,0.07544999999999999,2.855379,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,76,0.07644999999999999,2.918445,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,77,0.07744999999999999,2.78078,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,78,0.07844999999999999,2.8260110000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,79,0.07944999999999999,2.91273,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,80,0.08045,2.769418,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,81,0.08145,2.904008,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,82,0.08245,2.721936,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,83,0.08345,2.909102,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,84,0.08445,2.729189,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,85,0.08545,3.030862,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,86,0.08645,2.8650450000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,87,0.08745,2.8392399999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,88,0.08845,2.983799,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,89,0.08945,3.091164,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,90,0.09045,3.1903040000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,91,0.09145,3.0332239999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,92,0.09245,3.09714,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,93,0.09345,2.880202,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,94,0.09445,3.3142139999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,95,0.09545,3.028634,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,96,0.09645,3.191223,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,97,0.09745,2.9677509999999994,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,98,0.09845,2.982893,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,99,0.09945,2.9480120000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,100,0.10045,2.8407159999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,101,0.10145,2.947892,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,102,0.10245,2.8133989999999995,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,103,0.10345,3.170746,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,104,0.10445,2.99773,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,105,0.10545,2.7349939999999995,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,106,0.10645,2.865482,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,107,0.10745,3.1666870000000005,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,108,0.10845,3.102933,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,109,0.10945,2.8657489999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,110,0.11045,3.043656,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,111,0.11145000000000001,3.039523,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,112,0.11245000000000001,3.168009,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,113,0.11345000000000001,3.098634,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,114,0.11445000000000001,2.8483460000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,115,0.11545000000000001,3.018785,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,116,0.11645000000000001,2.800693,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,117,0.11745000000000001,3.110483,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,118,0.11844999999999999,2.7977870000000005,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,119,0.11945000000000001,2.988957,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,120,0.12044999999999999,2.5123349999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,121,0.12144999999999999,2.9249440000000004,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,122,0.12244999999999999,2.813644,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,123,0.12344999999999999,2.803713,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,124,0.12444999999999999,2.916633,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,125,0.12544999999999998,2.5270580000000002,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,126,0.12645,2.800509,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,127,0.12744999999999998,2.6927019999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,128,0.12845,2.601754,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,129,0.12944999999999998,2.6899729999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,130,0.13045,2.897504,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,131,0.13144999999999998,2.582243,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,132,0.13245,2.9840950000000004,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,133,0.13344999999999999,2.761102,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,134,0.13445000000000001,2.66941,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,135,0.13545,2.3803219999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,136,0.13645000000000002,2.527074,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,137,0.13745,2.56599,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,138,0.13845000000000002,2.748978,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,139,0.13945,2.554767,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,140,0.14045000000000002,2.5060209999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,141,0.14145,2.60987,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,142,0.14245000000000002,2.4700010000000003,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,143,0.14345,2.6243830000000004,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,144,0.14445000000000002,2.618593,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,145,0.14545,2.520931,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,146,0.14645000000000002,2.400918,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,147,0.14745,2.232573,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,148,0.14845000000000003,2.929837,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,149,0.14945,2.219577,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,150,0.15045000000000003,2.84817,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,151,0.15145,2.1180199999999996,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,152,0.15245000000000003,2.2835989999999997,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,153,0.15345,2.2009599999999994,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,154,0.15445000000000003,2.289557,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,155,0.15545,2.193037,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,156,0.15645000000000003,1.97832,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,157,0.15745,2.010066,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,158,0.15845000000000004,1.8931429999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,159,0.15944999999999998,1.6909779999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,160,0.16045,1.565174,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,161,0.16144999999999998,1.3396630999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,162,0.16245,1.301326,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,163,0.16344999999999998,1.3818119999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,164,0.16445,1.3715564,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,165,0.16544999999999999,0.9701322000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,166,0.16645000000000001,1.4066040000000002,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,167,0.16745,1.2557870000000002,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,168,0.16845000000000002,1.2280001999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,169,0.16945,0.8708202,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,170,0.17045000000000002,1.1188584000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,171,0.17145,0.8418801,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,172,0.17245000000000002,1.0256379,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,173,0.17345,0.9824200999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,174,0.17445000000000002,1.0373188,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,175,0.17545,1.0816686,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,176,0.17645000000000002,1.2297924,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,177,0.17745,0.9340259,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,178,0.17845,1.1078332,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,179,0.17944999999999997,0.7861464,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,180,0.18045,0.8104158,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,181,0.18144999999999997,1.0000148,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,182,0.18245,1.16175,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,183,0.18344999999999997,1.1602488999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,184,0.18445,0.7729978,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,185,0.18544999999999998,1.2449970000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,186,0.18645,1.0989333000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,187,0.18744999999999998,1.0545684,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,188,0.18845,1.2816364000000002,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,189,0.18944999999999998,1.0668976000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,190,0.19045,0.8762788,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,191,0.19144999999999998,1.064456,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,192,0.19245,0.9898913999999998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,193,0.19344999999999998,0.9976602,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,194,0.19445,0.6786358,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,195,0.19544999999999998,0.9094091000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,196,0.19645,0.7901808000000001,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,197,0.19745,0.9005939999999999,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,198,0.19845000000000002,0.469576,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,199,0.19945,0.8312998,10
compact_100_chem20262843_T1200_rate0p005,100,1200,20262843,20260903,200,0.2,0.545178,1
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,0,0.0004499999999999373,0.005333139999999991,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,1,0.0014500000000000001,0.09769976000000001,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,2,0.00245,0.1775805876,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,3,0.0034500000000000004,0.17986545399999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,4,0.00445,0.27660882,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,5,0.005450000000000001,0.19488068999999997,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,6,0.00645,0.41768593000000004,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,7,0.007450000000000001,0.3594217,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,8,0.008450000000000001,0.5690368,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,9,0.00945,0.33834594,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,10,0.010450000000000001,0.7592014,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,11,0.011450000000000002,0.4298223,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,12,0.01245,0.8169126,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,13,0.013449999999999998,0.7448353,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,14,0.01445,0.8047107,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,15,0.01545,0.9285873,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,16,0.01645,0.8474347,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,17,0.01745,1.0058009,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,18,0.01845,0.9925447999999999,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,19,0.019450000000000002,1.0427494000000002,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,20,0.02045,1.1899549,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,21,0.02145,0.9266925,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,22,0.02245,1.220278,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,23,0.023450000000000002,1.078562,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,24,0.02445,1.2179831,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,25,0.02545,1.4885671999999999,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,26,0.026449999999999994,1.30847,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,27,0.027449999999999995,1.237066,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,28,0.028449999999999996,1.636301,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,29,0.029449999999999997,1.3528159999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,30,0.030449999999999998,1.5022179999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,31,0.03144999999999999,1.7616999999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,32,0.03244999999999999,1.3506269999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,33,0.033449999999999994,1.840298,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,34,0.034449999999999995,1.589028,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,35,0.035449999999999995,1.877064,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,36,0.036449999999999996,1.6081990000000002,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,37,0.03745,1.773124,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,38,0.03845,1.841349,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,39,0.03945,1.719766,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,40,0.04045,1.982064,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,41,0.04145,1.959647,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,42,0.04245,1.9501369999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,43,0.04345,1.9947670000000002,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,44,0.04445,1.847261,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,45,0.045450000000000004,2.155297,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,46,0.04645,2.246203,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,47,0.04745,2.180522,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,48,0.04845,2.1912239999999996,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,49,0.04945,2.18997,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,50,0.050449999999999995,2.2920559999999996,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,51,0.051449999999999996,2.291542,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,52,0.05245,2.305941,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,53,0.05345,2.228367,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,54,0.05445,2.244129,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,55,0.05545,2.441492,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,56,0.05645,2.340781,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,57,0.05744999999999999,2.467165,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,58,0.05844999999999999,2.502052,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,59,0.05944999999999999,2.453949,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,60,0.06044999999999999,2.722295,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,61,0.06144999999999999,2.3799020000000004,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,62,0.06244999999999999,2.5262959999999994,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,63,0.06344999999999999,2.6794919999999998,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,64,0.06444999999999998,2.6044739999999997,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,65,0.06544999999999998,2.794605,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,66,0.06644999999999998,2.4631359999999995,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,67,0.06744999999999998,2.689056,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,68,0.06844999999999998,2.6900779999999997,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,69,0.06944999999999998,2.567228,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,70,0.07044999999999998,2.794459,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,71,0.07144999999999999,2.9154069999999996,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,72,0.07244999999999999,2.8323980000000004,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,73,0.07344999999999999,2.6687209999999997,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,74,0.07444999999999999,2.9834589999999994,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,75,0.07544999999999999,2.6647800000000004,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,76,0.07644999999999999,2.861712,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,77,0.07744999999999999,3.0509189999999995,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,78,0.07844999999999999,2.6502229999999996,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,79,0.07944999999999999,2.863873,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,80,0.08045,2.7611509999999995,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,81,0.08145,2.873829,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,82,0.08245,2.790022,10
compact_100_chem20264861_T1200_rate0p005,100,1200,20264861,20260907,83,0.08345,3.096537,10
