orientation,temperature_K,strain_bin,n_realization_pairs,strain_mean,stress_GPa_mean,stress_GPa_sd,stress_GPa_min,stress_GPa_max,curve_role
100,1200,99,3,0.09945,2.8530530000000005,0.09248015722845658,2.7632689999999998,2.9480120000000003,descriptive_equal_realization_mean_not_inferential_frames
100,1200,100,3,0.10045,2.8743513333333333,0.0340798743591192,2.8407159999999996,2.908859,descriptive_equal_realization_mean_not_inferential_frames
100,1200,101,3,0.10145,2.9323753333333333,0.07791159569880055,2.847873,3.001361,descriptive_equal_realization_mean_not_inferential_frames
100,1200,102,3,0.10245,3.0398340000000004,0.22169237957358856,2.8133989999999995,3.256458,descriptive_equal_realization_mean_not_inferential_frames
100,1200,103,3,0.10345,2.889128,0.26180398570686425,2.653136,3.170746,descriptive_equal_realization_mean_not_inferential_frames
100,1200,104,3,0.10445,2.9299890000000004,0.2735931979801398,2.628889,3.163348,descriptive_equal_realization_mean_not_inferential_frames
100,1200,105,3,0.10545,2.8346256666666663,0.1751681262225905,2.7319980000000004,3.0368850000000003,descriptive_equal_realization_mean_not_inferential_frames
100,1200,106,3,0.10645,3.0401686666666663,0.16215274834036356,2.865482,3.1858809999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,107,3,0.10745,2.9487520000000003,0.21163173559038861,2.7440439999999997,3.1666870000000005,descriptive_equal_realization_mean_not_inferential_frames
100,1200,108,3,0.10845,2.90607,0.2844366982247544,2.579959,3.102933,descriptive_equal_realization_mean_not_inferential_frames
100,1200,109,3,0.10945,2.8531409999999995,0.13620436117834117,2.711071,2.982603,descriptive_equal_realization_mean_not_inferential_frames
100,1200,110,3,0.11045,2.8960526666666673,0.18911091973847863,2.682885,3.043656,descriptive_equal_realization_mean_not_inferential_frames
100,1200,111,3,0.11145000000000001,2.934317666666667,0.09768312391264587,2.846489,3.039523,descriptive_equal_realization_mean_not_inferential_frames
100,1200,112,3,0.11245000000000001,2.94959,0.18932048740429538,2.8325000000000005,3.168009,descriptive_equal_realization_mean_not_inferential_frames
100,1200,113,3,0.11345000000000001,3.0357723333333335,0.2465782135435594,2.7638480000000003,3.2448349999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,114,3,0.11445000000000001,2.782802333333333,0.07958433568443846,2.6942479999999995,2.8483460000000003,descriptive_equal_realization_mean_not_inferential_frames
100,1200,115,3,0.11545000000000001,2.866092,0.3445624554315226,2.471568,3.107923,descriptive_equal_realization_mean_not_inferential_frames
100,1200,116,3,0.11645000000000001,2.682283,0.1171519469919302,2.5664309999999997,2.800693,descriptive_equal_realization_mean_not_inferential_frames
100,1200,117,3,0.11745000000000001,2.894569666666667,0.27028807756601725,2.591442,3.110483,descriptive_equal_realization_mean_not_inferential_frames
100,1200,118,3,0.11844999999999999,2.616737,0.3925072684358854,2.1663819999999996,2.8860419999999998,descriptive_equal_realization_mean_not_inferential_frames
100,1200,119,3,0.11945000000000001,2.787383333333333,0.17978287592630543,2.643609,2.988957,descriptive_equal_realization_mean_not_inferential_frames
100,1200,120,3,0.12044999999999999,2.573552,0.25303077999919266,2.3567460000000002,2.8515749999999995,descriptive_equal_realization_mean_not_inferential_frames
100,1200,121,3,0.12144999999999999,2.7252783333333332,0.26382897162050534,2.426182,2.9249440000000004,descriptive_equal_realization_mean_not_inferential_frames
100,1200,122,3,0.12244999999999999,2.7323953333333333,0.19938255764317325,2.505217,2.878325,descriptive_equal_realization_mean_not_inferential_frames
100,1200,123,3,0.12344999999999999,2.623225666666667,0.31368077959819807,2.261019,2.804945,descriptive_equal_realization_mean_not_inferential_frames
100,1200,124,3,0.12444999999999999,2.677726,0.23100483070490124,2.4555309999999997,2.916633,descriptive_equal_realization_mean_not_inferential_frames
100,1200,125,3,0.12544999999999998,2.482784,0.09788873681890083,2.37058,2.550714,descriptive_equal_realization_mean_not_inferential_frames
100,1200,126,3,0.12645,2.6735823333333335,0.11658852273415804,2.5712590000000004,2.800509,descriptive_equal_realization_mean_not_inferential_frames
100,1200,127,3,0.12744999999999998,2.5184246666666668,0.1509287671762187,2.4310600000000004,2.6927019999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,128,3,0.12845,2.5241243333333334,0.1908329061308174,2.306711,2.663908,descriptive_equal_realization_mean_not_inferential_frames
100,1200,129,3,0.12944999999999998,2.461169333333333,0.2714469020127754,2.161241,2.6899729999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,130,3,0.13045,2.593712,0.3184113050505588,2.26246,2.897504,descriptive_equal_realization_mean_not_inferential_frames
100,1200,131,3,0.13144999999999998,2.411981,0.2901394085039124,2.0769719999999996,2.582243,descriptive_equal_realization_mean_not_inferential_frames
100,1200,132,3,0.13245,2.591139666666667,0.3608212111632762,2.274739,2.9840950000000004,descriptive_equal_realization_mean_not_inferential_frames
100,1200,133,3,0.13344999999999999,2.406112333333333,0.33982625032556474,2.083812,2.761102,descriptive_equal_realization_mean_not_inferential_frames
100,1200,134,3,0.13445000000000001,2.4745333333333335,0.19517869783696518,2.279054,2.66941,descriptive_equal_realization_mean_not_inferential_frames
100,1200,135,3,0.13545,2.201646333333333,0.3798825635039506,1.7653690000000002,2.4592479999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,136,3,0.13645000000000002,2.323791333333333,0.17723773280352387,2.201648,2.527074,descriptive_equal_realization_mean_not_inferential_frames
100,1200,137,3,0.13745,2.1595693333333332,0.35641767471512054,1.9002319999999997,2.56599,descriptive_equal_realization_mean_not_inferential_frames
100,1200,138,3,0.13845000000000002,2.159739,0.5562311781993167,1.6437800000000002,2.748978,descriptive_equal_realization_mean_not_inferential_frames
100,1200,139,3,0.13945,2.222094333333333,0.4330108721606577,1.7325009999999998,2.554767,descriptive_equal_realization_mean_not_inferential_frames
100,1200,140,3,0.14045000000000002,2.1116093333333334,0.341626127271222,1.90824,2.5060209999999996,descriptive_equal_realization_mean_not_inferential_frames
100,1200,141,3,0.14145,2.140103,0.4584735407403572,1.693826,2.60987,descriptive_equal_realization_mean_not_inferential_frames
100,1200,142,3,0.14245000000000002,2.1371233333333333,0.29069508154479234,1.933295,2.4700010000000003,descriptive_equal_realization_mean_not_inferential_frames
100,1200,143,3,0.14345,1.9518236666666668,0.5881046671548642,1.534211,2.6243830000000004,descriptive_equal_realization_mean_not_inferential_frames
100,1200,144,3,0.14445000000000002,2.082252,0.4662241796957769,1.7738479999999999,2.618593,descriptive_equal_realization_mean_not_inferential_frames
100,1200,145,3,0.14545,1.9155069999999998,0.5389015427404157,1.488251,2.520931,descriptive_equal_realization_mean_not_inferential_frames
100,1200,146,3,0.14645000000000002,1.921411,0.43530144711107954,1.5511119999999998,2.400918,descriptive_equal_realization_mean_not_inferential_frames
100,1200,147,3,0.14745,1.7514743333333334,0.43854008321056964,1.3740839999999999,2.232573,descriptive_equal_realization_mean_not_inferential_frames
100,1200,148,3,0.14845000000000003,2.0325873333333333,0.7810946929792402,1.5044879999999998,2.929837,descriptive_equal_realization_mean_not_inferential_frames
100,1200,149,3,0.14945,1.6415783333333334,0.5262751125270255,1.190087,2.219577,descriptive_equal_realization_mean_not_inferential_frames
100,1200,150,3,0.15045000000000003,1.8592010333333333,0.8579410179811333,1.3145361000000002,2.84817,descriptive_equal_realization_mean_not_inferential_frames
100,1200,151,3,0.15145,1.4922658,0.5586606019376342,1.0436484,2.1180199999999996,descriptive_equal_realization_mean_not_inferential_frames
100,1200,152,3,0.15245000000000003,1.4457050999999999,0.7317062761480386,0.9327133,2.2835989999999997,descriptive_equal_realization_mean_not_inferential_frames
100,1200,153,3,0.15345,1.5380516666666664,0.5750607939551546,1.173291,2.2009599999999994,descriptive_equal_realization_mean_not_inferential_frames
100,1200,154,3,0.15445000000000003,1.4555729,0.821727908669366,0.6466757,2.289557,descriptive_equal_realization_mean_not_inferential_frames
100,1200,155,3,0.15545,1.4632018,0.6411856582105451,0.9904673,2.193037,descriptive_equal_realization_mean_not_inferential_frames
100,1200,156,3,0.15645000000000003,1.4580573000000001,0.535872125993478,0.9078329,1.97832,descriptive_equal_realization_mean_not_inferential_frames
100,1200,157,3,0.15745,1.380205466666667,0.5531318979224155,0.97356,2.010066,descriptive_equal_realization_mean_not_inferential_frames
100,1200,158,3,0.15845000000000004,1.5075509666666667,0.35648792884635416,1.1899642,1.8931429999999998,descriptive_equal_realization_mean_not_inferential_frames
100,1200,159,3,0.15944999999999998,1.2578196333333331,0.377751351988346,0.9967831,1.6909779999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,160,3,0.16045,1.3066566999999998,0.22503101111817914,1.1546920999999997,1.565174,descriptive_equal_realization_mean_not_inferential_frames
100,1200,161,3,0.16144999999999998,1.0994079666666667,0.22822760989120774,0.8854936999999999,1.3396630999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,162,3,0.16245,1.1638641333333333,0.1272315586274622,1.0502327999999999,1.301326,descriptive_equal_realization_mean_not_inferential_frames
100,1200,163,3,0.16344999999999998,1.0553418666666667,0.3046425422921481,0.7786607000000001,1.3818119999999998,descriptive_equal_realization_mean_not_inferential_frames
100,1200,164,3,0.16445,1.2036768333333334,0.14711915047621543,1.0972341,1.3715564,descriptive_equal_realization_mean_not_inferential_frames
100,1200,165,3,0.16544999999999999,0.7142911333333334,0.22703205873271148,0.5368472,0.9701322000000001,descriptive_equal_realization_mean_not_inferential_frames
100,1200,166,3,0.16645000000000001,1.1637624,0.2890644014933871,0.8440256999999999,1.4066040000000002,descriptive_equal_realization_mean_not_inferential_frames
100,1200,167,3,0.16745,0.7826269333333334,0.41461899765024446,0.4828125999999999,1.2557870000000002,descriptive_equal_realization_mean_not_inferential_frames
100,1200,168,3,0.16845000000000002,1.1945214333333332,0.03492676567968089,1.1583074999999998,1.2280001999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,169,3,0.16945,0.9502351333333333,0.15820665385063087,0.847467,1.1324182,descriptive_equal_realization_mean_not_inferential_frames
100,1200,170,3,0.17045000000000002,1.0936062666666666,0.1285391985716939,0.9543149999999999,1.2076454,descriptive_equal_realization_mean_not_inferential_frames
100,1200,171,3,0.17145,0.9077007,0.08391369215872942,0.8418801,1.0021922,descriptive_equal_realization_mean_not_inferential_frames
100,1200,172,3,0.17245000000000002,0.9340898000000001,0.13015932409654712,0.7850895,1.0256379,descriptive_equal_realization_mean_not_inferential_frames
100,1200,173,3,0.17345,0.8989903666666667,0.33647160030127843,0.528653,1.185898,descriptive_equal_realization_mean_not_inferential_frames
100,1200,174,3,0.17445000000000002,0.9523287666666667,0.28344974553652946,0.6361071,1.1835604,descriptive_equal_realization_mean_not_inferential_frames
100,1200,175,3,0.17545,1.0559040000000002,0.14495232198885263,0.8997970000000001,1.1862464000000001,descriptive_equal_realization_mean_not_inferential_frames
100,1200,176,3,0.17645000000000002,1.1855627999999998,0.0750982417850778,1.0988527,1.2297924,descriptive_equal_realization_mean_not_inferential_frames
100,1200,177,3,0.17745,0.8673663,0.07262745716579923,0.789967,0.9340259,descriptive_equal_realization_mean_not_inferential_frames
100,1200,178,3,0.17845,1.0334892666666666,0.45200264171494986,0.5489236,1.443711,descriptive_equal_realization_mean_not_inferential_frames
100,1200,179,3,0.17944999999999997,0.7865194333333333,0.17475744860097758,0.6119488,0.9614630999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,180,3,0.18045,0.9688231666666667,0.304683333740957,0.7759748999999999,1.3200788,descriptive_equal_realization_mean_not_inferential_frames
100,1200,181,3,0.18144999999999997,0.8682202333333334,0.15352662734667014,0.6996435000000001,1.0000148,descriptive_equal_realization_mean_not_inferential_frames
100,1200,182,3,0.18245,0.9448818333333334,0.3357592698186357,0.5581305999999999,1.16175,descriptive_equal_realization_mean_not_inferential_frames
100,1200,183,3,0.18344999999999997,1.0003236333333334,0.21468621928389658,0.7563240999999999,1.1602488999999998,descriptive_equal_realization_mean_not_inferential_frames
100,1200,184,3,0.18445,0.7780745666666666,0.3176290802991176,0.46301430000000005,1.0982116,descriptive_equal_realization_mean_not_inferential_frames
100,1200,185,3,0.18544999999999998,1.0483299,0.17095416505932232,0.93527,1.2449970000000001,descriptive_equal_realization_mean_not_inferential_frames
100,1200,186,3,0.18645,0.9707759333333333,0.22974777744849534,0.7055361,1.1078584,descriptive_equal_realization_mean_not_inferential_frames
100,1200,187,3,0.18744999999999998,0.7921467666666665,0.3492076935976974,0.39579980000000003,1.0545684,descriptive_equal_realization_mean_not_inferential_frames
100,1200,188,3,0.18845,1.0320352333333334,0.22396481334987287,0.8486285,1.2816364000000002,descriptive_equal_realization_mean_not_inferential_frames
100,1200,189,3,0.18944999999999998,0.8497432333333333,0.2250581174401478,0.617537,1.0668976000000001,descriptive_equal_realization_mean_not_inferential_frames
100,1200,190,3,0.19045,0.8430580333333334,0.057330086294574284,0.7768591,0.8762788,descriptive_equal_realization_mean_not_inferential_frames
100,1200,191,3,0.19144999999999998,0.8674144333333335,0.1714748260329875,0.7520241000000001,1.064456,descriptive_equal_realization_mean_not_inferential_frames
100,1200,192,3,0.19245,0.8949693,0.0843567269795953,0.8285766999999999,0.9898913999999998,descriptive_equal_realization_mean_not_inferential_frames
100,1200,193,3,0.19344999999999998,0.6356266133333334,0.36474403831846863,0.26823124000000004,0.9976602,descriptive_equal_realization_mean_not_inferential_frames
100,1200,194,3,0.19445,0.7860141333333334,0.13280118854021344,0.6786358,0.9345113999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,195,3,0.19544999999999998,0.7409652666666666,0.1770450475982973,0.5564190999999999,0.9094091000000001,descriptive_equal_realization_mean_not_inferential_frames
100,1200,196,3,0.19645,0.8459328,0.20680532499432888,0.6727187,1.0748989,descriptive_equal_realization_mean_not_inferential_frames
100,1200,197,3,0.19745,0.7040909666666666,0.17410109624124515,0.5690820000000001,0.9005939999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,198,3,0.19845000000000002,0.5458361666666667,0.09116735488969353,0.469576,0.6468134999999999,descriptive_equal_realization_mean_not_inferential_frames
100,1200,199,3,0.19945,0.7318507,0.20729114553957673,0.49357370000000006,0.8706786,descriptive_equal_realization_mean_not_inferential_frames
100,1200,200,3,0.20000000000000004,0.6582673333333333,0.16698883793335803,0.545178,0.850065,descriptive_equal_realization_mean_not_inferential_frames
110,300,0,3,0.0004500000000000495,-0.005441785599999999,0.07775860877704033,-0.06579023580000001,0.08230803900000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,1,3,0.0014500000000000001,0.08162518299999999,0.11348951424825003,-0.039139556000000006,0.18607316499999998,descriptive_equal_realization_mean_not_inferential_frames
110,300,2,3,0.00245,0.15364207,0.10424121128054825,0.05366417,0.2616788,descriptive_equal_realization_mean_not_inferential_frames
110,300,3,3,0.0034500000000000004,0.24124435233333333,0.05598145611772901,0.2009195,0.30516010000000005,descriptive_equal_realization_mean_not_inferential_frames
110,300,4,3,0.00445,0.32741885333333337,0.13921655281014625,0.18943247,0.4678338,descriptive_equal_realization_mean_not_inferential_frames
110,300,5,3,0.005450000000000001,0.36867983333333326,0.11766260980423364,0.2739959999999999,0.5004061,descriptive_equal_realization_mean_not_inferential_frames
110,300,6,3,0.00645,0.5653243333333333,0.10370465228235101,0.4759868,0.6790493,descriptive_equal_realization_mean_not_inferential_frames
110,300,7,3,0.007450000000000001,0.5908428,0.07937250372868428,0.5129124,0.6715828,descriptive_equal_realization_mean_not_inferential_frames
110,300,8,3,0.008450000000000001,0.6480170333333334,0.12432346360270584,0.5508047,0.7881035,descriptive_equal_realization_mean_not_inferential_frames
110,300,9,3,0.00945,0.8108653333333332,0.16436074202881693,0.6359271000000001,0.9620675999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,10,3,0.010450000000000001,0.8730176333333334,0.09080009460663208,0.7789725000000001,0.9601811000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,11,3,0.011450000000000002,0.9274131666666667,0.0875003165553892,0.8498525000000001,1.0222699,descriptive_equal_realization_mean_not_inferential_frames
110,300,12,3,0.012449999999999998,1.0093615666666667,0.07154668959758613,0.9425217,1.0848321,descriptive_equal_realization_mean_not_inferential_frames
110,300,13,3,0.013449999999999998,1.1453243000000002,0.058944572968085855,1.0804081,1.195499,descriptive_equal_realization_mean_not_inferential_frames
110,300,14,3,0.01445,1.2022376,0.19371915378062116,0.9901368000000002,1.369827,descriptive_equal_realization_mean_not_inferential_frames
110,300,15,3,0.01545,1.2738846666666668,0.11410209752819307,1.1631160000000003,1.3910509999999998,descriptive_equal_realization_mean_not_inferential_frames
110,300,16,3,0.01645,1.3709443333333333,0.11426062690329204,1.2718080000000003,1.495908,descriptive_equal_realization_mean_not_inferential_frames
110,300,17,3,0.01745,1.4910826666666666,0.07733538293907467,1.408225,1.561351,descriptive_equal_realization_mean_not_inferential_frames
110,300,18,3,0.01845,1.5509156666666666,0.12399346987778571,1.4128589999999999,1.652802,descriptive_equal_realization_mean_not_inferential_frames
110,300,19,3,0.019450000000000002,1.6293523333333333,0.09181942064908341,1.526004,1.7015239999999998,descriptive_equal_realization_mean_not_inferential_frames
110,300,20,3,0.02045,1.7787196666666667,0.10129374576119347,1.6769610000000004,1.879542,descriptive_equal_realization_mean_not_inferential_frames
110,300,21,3,0.02145,1.8436959999999998,0.15692542911523308,1.6830349999999998,1.996598,descriptive_equal_realization_mean_not_inferential_frames
110,300,22,3,0.02245,1.9035966666666664,0.15337549497991293,1.737323,2.0395429999999997,descriptive_equal_realization_mean_not_inferential_frames
110,300,23,3,0.023450000000000002,2.0173330000000003,0.1672149770534924,1.8324390000000002,2.157962,descriptive_equal_realization_mean_not_inferential_frames
110,300,24,3,0.02445,2.112707,0.1672208103945202,1.9542519999999999,2.2874950000000003,descriptive_equal_realization_mean_not_inferential_frames
110,300,25,3,0.02545,2.1935556666666667,0.13315295025395935,2.0613029999999997,2.327591,descriptive_equal_realization_mean_not_inferential_frames
110,300,26,3,0.02644999999999999,2.280839,0.16066189597723568,2.1032719999999996,2.4161490000000003,descriptive_equal_realization_mean_not_inferential_frames
110,300,27,3,0.027449999999999992,2.4115823333333335,0.10043436490730316,2.298298,2.4897199999999997,descriptive_equal_realization_mean_not_inferential_frames
110,300,28,3,0.028449999999999993,2.499390333333333,0.17587714203196883,2.3150269999999997,2.6653309999999997,descriptive_equal_realization_mean_not_inferential_frames
110,300,29,3,0.029449999999999994,2.573871666666667,0.1568479124831868,2.4318479999999996,2.742214,descriptive_equal_realization_mean_not_inferential_frames
110,300,30,3,0.030449999999999994,2.6563046666666668,0.1960910405330479,2.4379859999999995,2.817468,descriptive_equal_realization_mean_not_inferential_frames
110,300,31,3,0.03144999999999999,2.757494,0.13368705660609043,2.618782,2.885514,descriptive_equal_realization_mean_not_inferential_frames
110,300,32,3,0.03244999999999999,2.8961873333333332,0.10561861604060793,2.8037499999999995,3.011303,descriptive_equal_realization_mean_not_inferential_frames
110,300,33,3,0.033449999999999994,2.949388666666666,0.1691157818783724,2.7575000000000003,3.0767049999999996,descriptive_equal_realization_mean_not_inferential_frames
110,300,34,3,0.034449999999999995,3.042463,0.20368831166024254,2.830285,3.2364400000000004,descriptive_equal_realization_mean_not_inferential_frames
110,300,35,3,0.035449999999999995,3.1632149999999997,0.17778941132980908,3.015139,3.360396,descriptive_equal_realization_mean_not_inferential_frames
110,300,36,3,0.036449999999999996,3.236342666666667,0.13633610034885615,3.082461,3.3420560000000004,descriptive_equal_realization_mean_not_inferential_frames
110,300,37,3,0.03745,3.3264,0.12830304044721613,3.1837660000000003,3.4324060000000003,descriptive_equal_realization_mean_not_inferential_frames
110,300,38,3,0.03845,3.4182010000000003,0.1688393169880763,3.22466,3.535297000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,39,3,0.03945,3.5038709999999997,0.18437302206125455,3.306519,3.6717029999999995,descriptive_equal_realization_mean_not_inferential_frames
110,300,40,3,0.04045,3.6200233333333336,0.1299067389719767,3.476813,3.7302789999999995,descriptive_equal_realization_mean_not_inferential_frames
110,300,41,3,0.04145,3.6931766666666666,0.18455748022860904,3.4914949999999996,3.85364,descriptive_equal_realization_mean_not_inferential_frames
110,300,42,3,0.04245000000000001,3.7996219999999994,0.17200031026425494,3.6084959999999997,3.9419529999999994,descriptive_equal_realization_mean_not_inferential_frames
110,300,43,3,0.04345000000000001,3.895833,0.14700032259488396,3.7325760000000003,4.017704,descriptive_equal_realization_mean_not_inferential_frames
110,300,44,3,0.04445000000000001,3.990281333333334,0.18150536905649198,3.790894,4.145901,descriptive_equal_realization_mean_not_inferential_frames
110,300,45,3,0.04545000000000001,4.1157156666666666,0.17193601689097374,3.9212350000000002,4.247523999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,46,3,0.04645,4.194127666666667,0.14340544606580852,4.028626999999999,4.2815970000000005,descriptive_equal_realization_mean_not_inferential_frames
110,300,47,3,0.04745,4.2835296666666665,0.17564859259992174,4.081018,4.394491,descriptive_equal_realization_mean_not_inferential_frames
110,300,48,3,0.04845,4.367371333333334,0.20892047511274064,4.126512,4.499542,descriptive_equal_realization_mean_not_inferential_frames
110,300,49,3,0.04945,4.490493666666667,0.17818811736289644,4.287823,4.622561,descriptive_equal_realization_mean_not_inferential_frames
110,300,50,3,0.050449999999999995,4.507734666666667,0.18245635119757636,4.313911,4.676163,descriptive_equal_realization_mean_not_inferential_frames
110,300,51,3,0.051449999999999996,4.641673666666667,0.14428960664695548,4.475106000000001,4.728259,descriptive_equal_realization_mean_not_inferential_frames
110,300,52,3,0.05245,4.775996999999999,0.2063224511365644,4.546091,4.945046,descriptive_equal_realization_mean_not_inferential_frames
110,300,53,3,0.05345,4.853256666666667,0.19068323125627332,4.643395,5.015882,descriptive_equal_realization_mean_not_inferential_frames
110,300,54,3,0.05445,5.008059666666667,0.2052585629525187,4.776661000000001,5.1681669999999995,descriptive_equal_realization_mean_not_inferential_frames
110,300,55,3,0.05545,5.054348333333333,0.1458755112838794,4.893945,5.179078,descriptive_equal_realization_mean_not_inferential_frames
110,300,56,3,0.05645,5.146787000000001,0.19690945546367217,4.922033000000001,5.288956000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,57,3,0.05744999999999998,5.228109333333333,0.18092057057264982,5.02761,5.379174999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,58,3,0.05844999999999998,5.372554,0.18232231678815397,5.1620289999999995,5.478736,descriptive_equal_realization_mean_not_inferential_frames
110,300,59,3,0.05944999999999998,5.441246666666667,0.16883836873866423,5.264940000000001,5.601465,descriptive_equal_realization_mean_not_inferential_frames
110,300,60,3,0.06044999999999998,5.563683999999999,0.17929045770480911,5.358956,5.692691999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,61,3,0.061449999999999984,5.643999000000001,0.21705466026095796,5.393368000000001,5.7702100000000005,descriptive_equal_realization_mean_not_inferential_frames
110,300,62,3,0.062449999999999985,5.729641999999999,0.1965150238251519,5.506575,5.877217,descriptive_equal_realization_mean_not_inferential_frames
110,300,63,3,0.06344999999999999,5.834905333333334,0.2110304713408313,5.599087,6.005976,descriptive_equal_realization_mean_not_inferential_frames
110,300,64,3,0.06444999999999998,5.901792333333333,0.15309291212963866,5.725073,5.994044,descriptive_equal_realization_mean_not_inferential_frames
110,300,65,3,0.06544999999999998,6.023868,0.17131351657998323,5.828621999999999,6.149015,descriptive_equal_realization_mean_not_inferential_frames
110,300,66,3,0.06644999999999998,6.177597333333334,0.16804450578443067,5.984768999999999,6.29277,descriptive_equal_realization_mean_not_inferential_frames
110,300,67,3,0.06744999999999998,6.205324,0.20510790776320656,5.975961,6.37113,descriptive_equal_realization_mean_not_inferential_frames
110,300,68,3,0.06844999999999998,6.33336,0.20811387140697726,6.098396,6.494491999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,69,3,0.06944999999999998,6.435609,0.20697657842374423,6.1979489999999995,6.5762930000000015,descriptive_equal_realization_mean_not_inferential_frames
110,300,70,3,0.07044999999999998,6.521077333333333,0.1892167943400726,6.302846,6.639374999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,71,3,0.07144999999999999,6.596228,0.22315923096972728,6.338737,6.733566000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,72,3,0.07244999999999999,6.713783666666667,0.1975487774736495,6.486758999999999,6.846540999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,73,3,0.07344999999999999,6.844817,0.1969622667390886,6.620255,6.9882919999999995,descriptive_equal_realization_mean_not_inferential_frames
110,300,74,3,0.07444999999999999,6.878718333333333,0.20059362644494363,6.647891999999999,7.010781,descriptive_equal_realization_mean_not_inferential_frames
110,300,75,3,0.07544999999999999,7.013272999999999,0.2197649753145392,6.7596229999999995,7.146647999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,76,3,0.07644999999999999,7.154174666666667,0.23885326101465196,6.881036,7.323870000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,77,3,0.07744999999999999,7.241504,0.21677614389272598,6.991808000000001,7.381545,descriptive_equal_realization_mean_not_inferential_frames
110,300,78,3,0.07844999999999999,7.301522333333334,0.1911653766620241,7.081344,7.425225,descriptive_equal_realization_mean_not_inferential_frames
110,300,79,3,0.07944999999999999,7.379837333333334,0.17994714317635954,7.1748460000000005,7.511742,descriptive_equal_realization_mean_not_inferential_frames
110,300,80,3,0.08045,7.503829333333333,0.2175494872582639,7.260071999999999,7.678287,descriptive_equal_realization_mean_not_inferential_frames
110,300,81,3,0.08145,7.64876,0.21960828255555392,7.403673,7.827669,descriptive_equal_realization_mean_not_inferential_frames
110,300,82,3,0.08245,7.700895,0.257198176634284,7.403922999999999,7.851954999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,83,3,0.08344999999999998,7.790998666666667,0.22891788543565836,7.527335000000001,7.939094,descriptive_equal_realization_mean_not_inferential_frames
110,300,84,3,0.08444999999999998,7.860976666666666,0.2061783151893843,7.628125,8.020350999999998,descriptive_equal_realization_mean_not_inferential_frames
110,300,85,3,0.08544999999999998,8.007401666666665,0.233094045600339,7.748786,8.201294999999998,descriptive_equal_realization_mean_not_inferential_frames
110,300,86,3,0.08644999999999999,8.110615666666666,0.23577777641315925,7.840456999999999,8.274882,descriptive_equal_realization_mean_not_inferential_frames
110,300,87,3,0.08744999999999999,8.192577333333332,0.27686439320781864,7.872932999999999,8.357351,descriptive_equal_realization_mean_not_inferential_frames
110,300,88,3,0.08844999999999999,8.280356,0.2136463883219186,8.034699,8.422787,descriptive_equal_realization_mean_not_inferential_frames
110,300,89,3,0.08944999999999999,8.349871333333335,0.2272158337623798,8.099543,8.543071000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,90,3,0.09044999999999999,8.450119666666668,0.2138207118974514,8.211155000000002,8.623372,descriptive_equal_realization_mean_not_inferential_frames
110,300,91,3,0.09144999999999999,8.558949333333333,0.22094493286865355,8.311573,8.736678000000001,descriptive_equal_realization_mean_not_inferential_frames
110,300,92,3,0.09244999999999999,8.633593666666668,0.20664890212709383,8.395468000000001,8.765919,descriptive_equal_realization_mean_not_inferential_frames
110,300,93,3,0.09344999999999999,8.741522666666667,0.1973024148213429,8.518705,8.894071,descriptive_equal_realization_mean_not_inferential_frames
110,300,94,3,0.09444999999999999,8.806015333333335,0.22078707487833868,8.557092,8.978171999999999,descriptive_equal_realization_mean_not_inferential_frames
110,300,95,3,0.09545,8.887839333333334,0.25574508715189986,8.596661000000001,9.076054,descriptive_equal_realization_mean_not_inferential_frames
110,300,96,3,0.09645,8.999775999999999,0.3157913306726462,8.636023999999999,9.203732,descriptive_equal_realization_mean_not_inferential_frames
110,300,97,3,0.09745,9.087064666666665,0.2818454880929155,8.765517999999998,9.291343,descriptive_equal_realization_mean_not_inferential_frames
110,300,98,3,0.09845,9.152358666666666,0.27418758105416263,8.841963000000002,9.361591,descriptive_equal_realization_mean_not_inferential_frames
